35725908.0,139310909.0,100
35728046.0,139286689.0,101
35729768.0,139270245.0,102
35730852.0,139255914.0,103
35732240.0,139228083.0,104
35628510.0,139738740.0,105
35645730.0,139747544.0,106
35655452.0,139757070.0,107
35666562.0,139758181.0,108
35675450.0,139762624.0,109
35707391.0,139774844.0,110
35720306.0,139779092.0,111
35732110.0,139766788.0,112
35738109.0,139760733.0,113
35736470.0,139746872.0,114
35733470.0,139739346.0,115
35731775.0,139728124.0,116
35721194.0,139706598.0,117
35713333.0,139704294.0,118
35701028.0,139700211.0,119
35671282.0,139702907.0,120
35633509.0,139715686.0,121
35626288.0,139724297.0,122
35762940.0,139727706.0,123
35753219.0,139737901.0,124
35746580.0,139746955.0,125
35607123.0,139734574.0,126
35588375.0,139727936.0,127
35562155.0,139715550.0,128
35641671.0,139520451.0,129
35644226.0,139502703.0,130
35649280.0,139489898.0,131
35668556.0,139468732.0,132
35671000.0,139457372.0,133
35681416.0,139446734.0,134
35684970.0,139431957.0,135
35693469.0,139424235.0,136
35535348.0,139472794.0,137
35542403.0,139445157.0,138
35606921.0,139331635.0,139
35631363.0,139330967.0,140
35639695.0,139341438.0,141
35710668.0,139797647.0,142
35710335.0,139809063.0,143
35718363.0,139816701.0,144
35725029.0,139819423.0,145
35733416.0,139820005.0,146
35742943.0,139817756.0,147
35744387.0,139811284.0,148
35758941.0,139812866.0,149
35766079.0,139809310.0,150
35772579.0,139797644.0,151
35777217.0,139790451.0,152
35794492.0,139790811.0,153
35710613.0,139813313.0,154
35710113.0,139828034.0,155
35707058.0,139831923.0,156
35700281.0,139833700.0,157
35778855.0,139781507.0,158
35741275.0,139716764.0,159
35745663.0,139714875.0,160
35748440.0,139702681.0,161
35756134.0,139694710.0,162
35758661.0,139689682.0,163
35763494.0,139676433.0,164
35768604.0,139661878.0,165
35770520.0,139644574.0,166
35777575.0,139632935.0,167
35726442.0,139695016.0,168
35730192.0,139683017.0,169
35737552.0,139672823.0,170
35738691.0,139662379.0,171
35737858.0,139654491.0,172
35736802.0,139637798.0,173
35735913.0,139629994.0,174
35740579.0,139616939.0,175
35743745.0,139606107.0,176
35749522.0,139586552.0,177
35748327.0,139567554.0,178
35751576.0,139545527.0,179
35760298.0,139533945.0,180
35772102.0,139519918.0,181
35778267.0,139496808.0,182
35741330.0,139669018.0,183
35743329.0,139679489.0,184
35741940.0,139647936.0,185
35695335.0,139700017.0,186
35715833.0,139695155.0,187
35715027.0,139686823.0,188
35715777.0,139671907.0,189
35719443.0,139663852.0,190
35719720.0,139653048.0,191
35722331.0,139644604.0,192
35722608.0,139638938.0,193
35723941.0,139624328.0,194
35724525.0,139614661.0,195
35725107.0,139603579.0,196
35726218.0,139592081.0,197
35727524.0,139576887.0,198
35728662.0,139564222.0,199
35728635.0,139552611.0,200
35727356.0,139539251.0,201
35726106.0,139513226.0,202
35737105.0,139488200.0,203
35750020.0,139472006.0,204
35760491.0,139465840.0,205
35768045.0,139448701.0,206
35740409.0,139477450.0,207
35737493.0,139463562.0,208
35732938.0,139434510.0,209
35731937.0,139418261.0,210
35729020.0,139392236.0,211
35726271.0,139370515.0,212
35722245.0,139480089.0,213
35730605.0,139476562.0,214
35745131.0,139467450.0,215
35756185.0,139444175.0,216
35765962.0,139442647.0,217
35710940.0,139464175.0,218
35723411.0,139461063.0,219
35695693.0,139526281.0,220
35677251.0,139517200.0,221
35666474.0,139509868.0,222
35656169.0,139499592.0,223
35656307.0,139488786.0,224
35711196.0,139773427.0,225
35737221.0,139774037.0,226
35742248.0,139781452.0,227
35742388.0,139796673.0,228
35743998.0,139811561.0,229
35747637.0,139827532.0,230
35747582.0,139840225.0,231
35745722.0,139856168.0,232
35750943.0,139866945.0,233
35742055.0,139883888.0,234
35737723.0,139896222.0,235
35718029.0,139819645.0,236
35727223.0,139828283.0,237
35731889.0,139834977.0,238
35738278.0,139848614.0,239
35756665.0,139875500.0,240
35768469.0,139870500.0,241
35673670.0,139667326.0,242
35670947.0,139658827.0,243
35668365.0,139650412.0,244
35666143.0,139641385.0,245
35667559.0,139631913.0,246
35668837.0,139623497.0,247
35669892.0,139615748.0,248
35670586.0,139608749.0,249
35668197.0,139601138.0,250
35662309.0,139584917.0,251
35658114.0,139575223.0,252
35654170.0,139566835.0,253
35650253.0,139558615.0,254
35649865.0,139551865.0,255
35651864.0,139544421.0,256
35657058.0,139530088.0,257
35660196.0,139523311.0,258
35664196.0,139511118.0,259
35666084.0,139503118.0,260
35669029.0,139495229.0,261
35672222.0,139480453.0,262
35659529.0,139457567.0,263
35650752.0,139447040.0,264
35657501.0,139430847.0,265
35661834.0,139414321.0,266
35654556.0,139392017.0,267
35647529.0,139380352.0,268
35642807.0,139366214.0,269
35644417.0,139354660.0,270
35658222.0,139342938.0,271
35681281.0,139686519.0,272
35677115.0,139676520.0,273
35644782.0,139537061.0,274
35632866.0,139516785.0,275
35636171.0,139500203.0,276
35630310.0,139448264.0,277
35625171.0,139424322.0,278
35624448.0,139400323.0,279
35614116.0,139380076.0,280
35601839.0,139366966.0,281
35668334.0,139485148.0,282
35649057.0,139404516.0,283
35644362.0,139337355.0,284
35644334.0,139321135.0,285
35643362.0,139307719.0,286
35640556.0,139293331.0,287
35632223.0,139269945.0,288
35657228.0,139693659.0,289
35658645.0,139684493.0,290
35660450.0,139673132.0,291
35661310.0,139667494.0,292
35662588.0,139660522.0,293
35662643.0,139655661.0,294
35676224.0,139642662.0,295
35678780.0,139635384.0,296
35681613.0,139627524.0,297
35683306.0,139615025.0,298
35684834.0,139607081.0,299
35687778.0,139599721.0,300
35692222.0,139588915.0,301
35697499.0,139582721.0,302
35683447.0,139698545.0,303
35678698.0,139693574.0,304
35669477.0,139688603.0,305
35669060.0,139679687.0,306
35665504.0,139672993.0,307
35658171.0,139661245.0,308
35655922.0,139653634.0,309
35653672.0,139647523.0,310
35651310.0,139636441.0,311
35647338.0,139624082.0,312
35643200.0,139609305.0,313
35640173.0,139598945.0,314
35636673.0,139587112.0,315
35632145.0,139577419.0,316
35627257.0,139573642.0,317
35583121.0,139480929.0,318
35563317.0,139463349.0,319
35629810.0,139448235.0,320
35625060.0,139424599.0,321
35615838.0,139411129.0,322
35648090.0,139703186.0,323
35644284.0,139698881.0,324
35637618.0,139691048.0,325
35628842.0,139685299.0,326
35617815.0,139676467.0,327
35607566.0,139669080.0,328
35596872.0,139667330.0,329
35589763.0,139668858.0,330
35625675.0,139713436.0,331
35620398.0,139704409.0,332
35615676.0,139698883.0,333
35610427.0,139694382.0,334
35607511.0,139685633.0,335
35603844.0,139671968.0,336
35650645.0,139684577.0,337
35643507.0,139671022.0,338
35633508.0,139661801.0,339
35631674.0,139645219.0,340
35626507.0,139634026.0,341
35612009.0,139627277.0,342
35527599.0,139485126.0,343
35516933.0,139481488.0,344
35511378.0,139470767.0,345
35608817.0,139726324.0,346
35608789.0,139718075.0,347
35605706.0,139712714.0,348
35603761.0,139707827.0,349
35604817.0,139702521.0,350
35606316.0,139693216.0,351
35606455.0,139679162.0,352
35605399.0,139661025.0,353
35606871.0,139654081.0,354
35608454.0,139647498.0,355
35612009.0,139638859.0,356
35622677.0,139722741.0,357
35615983.0,139714964.0,358
35609927.0,139711964.0,359
35602262.0,139697799.0,360
35599928.0,139691411.0,361
35597040.0,139685551.0,362
35591985.0,139680996.0,363
35585263.0,139682413.0,364
35579819.0,139685357.0,365
35572959.0,139691524.0,366
35572043.0,139703272.0,367
35564349.0,139708467.0,368
35582791.0,139673108.0,369
35575347.0,139680830.0,370
35571154.0,139685774.0,371
35567960.0,139692162.0,372
35562599.0,139699940.0,373
35644645.0,139666245.0,374
35645978.0,139659912.0,375
35643979.0,139655274.0,376
35643423.0,139650634.0,377
35643395.0,139646635.0,378
35647812.0,139644968.0,379
35653894.0,139646579.0,380
35660033.0,139642023.0,381
35638231.0,139739850.0,382
35622482.0,139739378.0,383
35617594.0,139741379.0,384
35609345.0,139742989.0,385
35605123.0,139742546.0,386
35598374.0,139738796.0,387
35587681.0,139735464.0,388
35578793.0,139734964.0,389
35572571.0,139732103.0,390
35566793.0,139728188.0,391
35560794.0,139723771.0,392
35549684.0,139714967.0,393
35540684.0,139707801.0,394
35554490.0,139729633.0,395
35552407.0,139739993.0,396
35550406.0,139746464.0,397
35548184.0,139754186.0,398
35544908.0,139767908.0,399
35549908.0,139786239.0,400
35709918.0,139790398.0,401
35711362.0,139782176.0,402
35707640.0,139773039.0,403
35702724.0,139771789.0,404
35685449.0,139773456.0,405
35681838.0,139774568.0,406
35676810.0,139770124.0,407
35672117.0,139764569.0,408
35670172.0,139750098.0,409
35671839.0,139741238.0,410
35676893.0,139737321.0,411
35672810.0,139724017.0,412
35670311.0,139717656.0,413
35665450.0,139712074.0,414
35726110.0,139729402.0,415
35716805.0,139737235.0,416
35707390.0,139751791.0,417
35707113.0,139759984.0,418
35694892.0,139767623.0,419
35685726.0,139764291.0,420
35673505.0,139751792.0,421
35674338.0,139744848.0,422
35687809.0,139719683.0,423
35688475.0,139710989.0,424
35690447.0,139705129.0,425
35694446.0,139692573.0,426
35697113.0,139682630.0,427
35697445.0,139669492.0,428
35697917.0,139658298.0,429
35697750.0,139648299.0,430
35699444.0,139635606.0,431
35692252.0,139674020.0,432
35690585.0,139667215.0,433
35683446.0,139657494.0,434
35729360.0,139791231.0,435
35720306.0,139784204.0,436
35706640.0,139776121.0,437
35690309.0,139778789.0,438
35686365.0,139782233.0,439
35679921.0,139780066.0,440
35667894.0,139772373.0,441
35669617.0,139767069.0,442
35675172.0,139759847.0,443
35662616.0,139745015.0,444
35663367.0,139731794.0,445
35651257.0,139722268.0,446
35710722.0,139686073.0,447
35705667.0,139722237.0,448
35703807.0,139734681.0,449
35695474.0,139751485.0,450
35690448.0,139757457.0,451
35672395.0,139795122.0,452
35669367.0,139806760.0,453
35669618.0,139817731.0,454
35668785.0,139830675.0,455
35664424.0,139859756.0,456
35663591.0,139872143.0,457
35725666.0,139763260.0,458
35717417.0,139765650.0,459
35706862.0,139769900.0,460
35696892.0,139765401.0,461
35680421.0,139761624.0,462
35672060.0,139736404.0,463
35666394.0,139726239.0,464
35668505.0,139705130.0,465
35669060.0,139689853.0,466
35776968.0,139832086.0,467
35776548.0,139631547.0,468
35769770.0,139644101.0,469
35757688.0,139654379.0,470
35749634.0,139665462.0,471
35738191.0,139689321.0,472
35733137.0,139698265.0,473
35725860.0,139718986.0,474
35719166.0,139727319.0,475
35709251.0,139734041.0,476
35684781.0,139737459.0,477
35678421.0,139739071.0,478
35677421.0,139752097.0,479
35674560.0,139766679.0,480
35670672.0,139773568.0,481
35664479.0,139784568.0,482
35655479.0,139795595.0,483
35645593.0,139810539.0,484
35685365.0,139741736.0,485
35695725.0,139757902.0,486
35683754.0,139784567.0,487
35682116.0,139798732.0,488
35688782.0,139815591.0,489
35637953.0,139726240.0,490
35642675.0,139734017.0,491
35656007.0,139737072.0,492
35665173.0,139739016.0,493
35717000.0,139758289.0,494
35724527.0,139753761.0,495
35745663.0,139742428.0,496
35765328.0,139735566.0,497
35777826.0,139732788.0,498
35783436.0,139721122.0,499
35720444.0,139714849.0,500
35707390.0,139709016.0,501
35698780.0,139707628.0,502
35678504.0,139705407.0,503
35587264.0,139706327.0,504
35596485.0,139711771.0,505
35614316.0,139716186.0,506
35631342.0,139730073.0,507
35647675.0,139748460.0,508
35656645.0,139754626.0,509
35675644.0,139772068.0,510
35692170.0,139784844.0,511
35704475.0,139792065.0,512
35708502.0,139804313.0,513
35653451.0,139749737.0,514
35661007.0,139751403.0,515
35670172.0,139755681.0,516
35708779.0,139753179.0,517
35721360.0,139752095.0,518
35727999.0,139744707.0,519
35743414.0,139728818.0,520
35748801.0,139719486.0,521
35751246.0,139710264.0,522
35761050.0,139705653.0,523
35768799.0,139702209.0,524
35776298.0,139694875.0,525
35777521.0,139686264.0,526
35784048.0,139679015.0,527
35786908.0,139673543.0,528
35788824.0,139661321.0,529
35790046.0,139654516.0,530
35791990.0,139645906.0,531
35692308.0,139722571.0,532
35695225.0,139767150.0,533
35695530.0,139775039.0,534
35692058.0,139782733.0,535
35688560.0,139787816.0,536
35687976.0,139798148.0,537
35688337.0,139806093.0,538
35689310.0,139826285.0,539
35689894.0,139835673.0,540
35689755.0,139847172.0,541
35683727.0,139863727.0,542
35686006.0,139882892.0,543
35693506.0,139897890.0,544
35706087.0,139903750.0,545
35732193.0,139791397.0,546
35733777.0,139787897.0,547
35735166.0,139786231.0,548
35738720.0,139784564.0,549
35741832.0,139784286.0,550
35742943.0,139780675.0,551
35743776.0,139776787.0,552
35745442.0,139774009.0,553
35749053.0,139769565.0,554
35750164.0,139765121.0,555
35750442.0,139761592.0,556
35750719.0,139757899.0,557
35750997.0,139752622.0,558
35750997.0,139747900.0,559
35750997.0,139742345.0,560
35752941.0,139737901.0,561
35750441.0,139737623.0,562
35747108.0,139735401.0,563
35744608.0,139732902.0,564
35741553.0,139730680.0,565
35739609.0,139729846.0,566
35735192.0,139727735.0,567
35731637.0,139729347.0,568
35729054.0,139725125.0,569
35725444.0,139720403.0,570
35724333.0,139717986.0,571
35720166.0,139714849.0,572
35716278.0,139712349.0,573
35712945.0,139714293.0,574
35742943.0,139769010.0,575
35754608.0,139770398.0,576
35763774.0,139770814.0,577
35768495.0,139770675.0,578
35773773.0,139770397.0,579
35781550.0,139770119.0,580
35788771.0,139770119.0,581
35796826.0,139770118.0,582
35805714.0,139770118.0,583
35814602.0,139770673.0,584
35693780.0,139699018.0,585
35699057.0,139717905.0,586
35699613.0,139725126.0,587
35700724.0,139735403.0,588
35707946.0,139773733.0,589
35706836.0,139783177.0,590
35659341.0,139777624.0,591
35664895.0,139766791.0,592
35662951.0,139760125.0,593
35654896.0,139744016.0,594
35679893.0,139714295.0,595
35690447.0,139691519.0,596
35689613.0,139684019.0,597
35722943.0,139683740.0,598
35732664.0,139670130.0,599
35751355.0,139640242.0,600
35758494.0,139628465.0,601
35751359.0,139880333.0,602
35621844.0,139750961.0,603
35595041.0,139747101.0,604
35581293.0,139749297.0,605
35570461.0,139749853.0,606
35555017.0,139753519.0,607
35544353.0,139768186.0,608
35542797.0,139787323.0,609
35549075.0,139784851.0,610
35550741.0,139788184.0,611
35654174.0,139761903.0,612
35649064.0,139759015.0,613
35642314.0,139757848.0,614
35629899.0,139778736.0,615
35626011.0,139771515.0,616
35621316.0,139773209.0,617
35617678.0,139779570.0,618
35624900.0,139781514.0,619
35630177.0,139791513.0,620
35634343.0,139793457.0,621
35639898.0,139789013.0,622
35645731.0,139785679.0,623
35648786.0,139790123.0,624
35640732.0,139804012.0,625
35635065.0,139792290.0,626
35627427.0,139778125.0,627
35609623.0,139749851.0,628
35745714.0,139415844.0,629
35738770.0,139416678.0,630
35723216.0,139418178.0,631
35718772.0,139419595.0,632
35714328.0,139417096.0,633
35709884.0,139413207.0,634
35699469.0,139412514.0,635
35696275.0,139412653.0,636
35689803.0,139409320.0,637
35678221.0,139409320.0,638
35671000.0,139420153.0,639
35655446.0,139410988.0,640
35642114.0,139408211.0,641
35636837.0,139416544.0,642
35631837.0,139422099.0,643
35623783.0,139422933.0,644
35772662.0,139820393.0,645
35784606.0,139821781.0,646
35631084.0,139266834.0,647
35631084.0,139256084.0,648
35796064.0,139161280.0,649
35789593.0,139153475.0,650
