name,st_id,bef0600,af0600,af0605,af0610,af0615,af0620,af0625,af0630,af0635,af0640,af0645,af0650,af0655,af0700,af0705,af0710,af0715,af0720,af0725,af0730,af0735,af0740,af0745,af0750,af0755,af0800,af0805,af0810,af0815,af0820,af0825,af0830,af0835,af0840,af0845,af0850,af0855,af0900,af0905,af0910,af0915,af0920,af0925,af0930,af0935,af0940,af0945,af0950,af0955,af1000,af1005,af1010,af1015,af1020,af1025,af1030,af1035,af1040,af1045,af1050,af1055,af1100,af1105,af1110,af1115,af1120,af1125,af1130,af1135,af1140,af1145,af1150,af1155,af1200
学習院下,573,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
面影橋,574,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
赤土小学校前,575,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
足立小台,576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
扇大橋,577,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
高野,578,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
江北,579,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
西新井大師西,580,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
谷在家,581,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
舎人公園,582,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
舎人,583,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
見沼代親水公園,584,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
新宿西口,585,0,0,0,0,0,0,0,0,0,0,0,0,13,26,97,266,288,574,395,562,209,0,367,527,877,760,813,1143,1487,1075,1726,208,405,197,301,204,887,707,0,289,118,138,22,244,449,42,104,147,0,207,117,197,225,0,163,168,146,220,38,0,0,0,65,0,0,0,38,0,50,80,80,23,0,323
若松河田,586,0,0,0,0,27,27,0,0,0,0,0,0,0,0,0,70,22,0,0,0,0,340,343,0,177,303,128,53,0,32,66,138,0,52,0,0,0,39,60,0,53,53,0,118,20,0,0,64,0,0,0,0,0,0,0,0,0,0,41,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0
牛込柳町,587,0,0,0,0,0,0,0,0,44,0,0,0,0,0,70,0,0,0,0,0,0,0,32,32,0,58,38,0,0,0,0,0,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
牛込神楽坂,588,0,0,0,0,0,0,0,0,0,0,0,46,0,0,16,31,0,0,0,369,0,0,123,0,0,0,144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
上野御徒町,589,213,0,0,0,0,0,27,0,0,0,40,0,22,41,134,74,235,380,73,135,466,614,91,205,504,335,464,425,828,610,316,302,300,90,37,123,165,149,182,120,40,12,0,35,0,0,0,7,7,0,39,515,515,41,0,0,0,33,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,274
新御徒町,590,0,0,0,0,0,0,0,0,0,0,0,12,12,17,17,56,56,97,0,0,0,44,13,50,43,143,117,87,73,31,242,85,503,21,55,96,26,56,9,0,0,0,14,0,39,0,0,0,13,0,0,0,0,0,0,0,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,210
勝どき,591,0,0,0,0,0,0,0,0,29,29,17,17,0,0,91,0,88,40,0,60,168,94,0,0,40,16,84,23,23,0,0,0,0,0,241,28,0,0,0,0,0,0,0,0,0,0,498,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,53,0,0,0,0,0,0,0,0,0,0
築地市場,592,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
汐留,593,0,0,0,0,0,0,0,0,0,0,0,0,0,18,18,0,0,18,18,225,187,0,0,18,14,55,534,100,52,147,0,223,65,0,0,0,18,0,0,159,21,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32
赤羽橋,594,0,0,0,0,0,0,0,0,0,0,0,37,37,0,71,0,0,0,0,0,0,0,61,22,22,69,0,175,175,0,49,49,29,29,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
国立競技場,595,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68,68,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
都庁前,596,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74,0,239,0,18,30,32,0,18,152,25,24,24,58,143,0,0,0,0,0,0,0,0,35,0,0,40,48,28,68,289,289,0,0,0,0,0,0,0,0,1186,1186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
西新宿五丁目,597,110,0,0,0,0,0,42,0,0,0,0,16,0,0,0,0,0,50,0,22,0,0,0,203,192,244,14,105,123,0,0,154,313,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,171
落合南長崎,598,0,0,0,0,59,59,0,0,0,0,0,0,0,0,86,86,0,0,0,0,1122,1330,69,305,348,0,223,1181,575,231,0,68,0,0,289,289,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,441,0,98,242,144,0,0,0,0,0,0,0,0,171,171,0,0,0,0,0,0,0,59
新江古田,599,0,0,0,0,143,0,0,0,289,289,0,19,0,0,118,306,365,665,516,37,0,82,0,28,0,15,143,199,266,230,103,103,100,0,50,424,374,0,0,0,437,437,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,125
練馬春日町,600,0,0,39,39,16,16,38,146,146,269,27,52,44,181,0,51,240,220,486,359,199,226,33,241,171,175,188,204,120,153,199,199,18,47,0,0,0,31,0,0,374,0,0,106,0,0,21,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
光が丘,601,36,0,101,264,11,22,273,93,107,134,147,183,520,2531,2331,962,1169,1103,1147,330,683,2515,2700,836,1454,1300,754,967,1223,738,362,221,410,170,332,328,231,148,711,310,40,61,252,74,36,108,162,19,0,95,0,0,0,0,0,0,221,288,67,0,0,72,42,0,0,20,0,0,0,0,0,0,0,541
新柴又,602,27,0,0,0,0,0,0,162,0,0,0,0,58,65,0,63,0,0,0,0,0,0,0,169,0,176,176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
天王洲アイル,603,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73,141,68,0,34,0,0,0,43,43,178,172,180,170,127,41,61,299,295,0,43,28,28,68,34,0,65,83,211,211,0,0,0,0,0,0,0,0,0,0,0,0,49,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,178
大井競馬場前,604,0,0,0,152,152,106,79,0,79,79,94,79,79,79,152,0,0,43,162,131,125,100,166,518,500,182,186,45,0,0,16,0,0,68,19,0,42,108,32,129,323,258,26,0,87,87,0,13,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,358,0,0,0,0,0,0,218
流通センター,605,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
昭和島,606,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,137,137,0,52,52,0,0,0,0,0,0,0,0,30,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0
整備場,607,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
羽田空港国際線ビル,608,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
新整備場,609,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
羽田空港第1ビル,610,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
羽田空港第2ビル,611,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
竹芝,612,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
日の出,613,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,226,226,0,23,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
芝浦ふ頭,614,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63,0,0,0,226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
お台場海浜公園,615,0,0,0,0,0,0,0,0,0,0,28,67,39,0,0,70,70,0,0,397,102,246,348,105,93,86,213,144,677,651,234,86,0,80,80,115,127,127,19,12,445,572,0,0,0,0,19,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,0,0,0,0,0,0,0,0,0
台場,616,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,346,0,0,0,0,0,0,0,87,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
船の科学館,617,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,8,8,0,0,0,0,0,0,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89
テレコムセンター,618,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
青海,619,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
国際展示場正門,620,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
有明,621,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,109,109,29,0,0,29,0,29,29,0,0,0,0,0,0,0,0,0,75,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
有明テニスの森,622,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
市場前,623,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
新豊洲,624,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
東雲,625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,88,0,0,122,173,74,148,0,91,0,97,0,0,116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,285,0,0
国際展示場,626,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,210,210,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28
東京テレポート,627,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0
品川シーサイド,628,104,0,40,40,0,0,0,0,0,0,0,15,15,0,148,148,49,0,48,48,358,38,58,58,133,374,165,184,112,112,117,0,0,316,31,0,62,52,28,0,0,65,105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
上北台,629,59,0,0,56,26,26,27,0,56,129,129,185,210,229,366,254,240,80,363,147,206,141,396,328,28,28,28,135,135,43,0,0,0,92,0,0,0,0,0,0,0,0,0,0,0,0,0,131,131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25
桜街道,630,0,0,28,28,28,0,56,56,55,0,12,82,51,51,46,49,75,0,207,138,28,46,147,28,28,0,17,0,22,0,50,28,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64
砂川七番,631,0,0,27,27,0,0,0,0,0,0,0,0,22,28,0,0,112,44,28,154,52,28,129,84,0,0,62,28,0,0,43,43,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
泉体育館,632,0,0,0,0,0,0,0,0,28,0,0,0,28,0,0,57,0,0,304,28,28,269,0,51,28,167,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,184
立飛,633,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
高松,634,0,0,0,0,0,0,0,0,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
立川北,635,0,0,0,0,0,0,0,0,0,0,0,0,364,0,143,170,101,164,267,215,192,52,450,282,306,122,161,724,606,270,351,28,169,397,54,28,101,135,174,267,0,0,0,128,0,0,0,105,110,377,0,0,0,135,118,0,16,0,0,0,0,0,82,82,0,0,0,0,0,0,0,0,0,408
立川南,636,0,0,0,0,0,0,0,0,32,32,0,0,92,93,121,28,80,137,135,381,51,228,28,155,217,155,84,54,132,135,452,86,0,0,297,28,66,20,0,158,148,82,0,0,24,0,0,135,0,0,0,0,135,0,0,56,135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,135,16,67
柴崎体育館,637,0,0,0,0,0,0,0,0,0,0,0,0,62,252,0,91,122,96,75,0,0,0,0,0,0,15,0,0,0,71,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
甲州街道,638,0,0,0,0,0,0,0,84,0,52,52,52,43,305,28,436,93,84,178,342,28,109,0,56,40,28,0,0,40,0,0,28,28,0,0,28,28,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
万願寺,639,0,11,0,0,118,0,0,20,20,49,21,21,107,0,196,409,65,37,74,160,0,223,16,16,0,52,60,0,28,0,0,0,81,81,0,0,0,0,0,0,0,0,86,0,0,0,0,0,0,0,14,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0
程久保,640,0,0,0,0,0,0,0,0,0,0,0,0,0,49,49,0,0,0,20,20,69,0,0,0,0,0,0,45,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
中央大学・明星大学,641,0,0,0,0,0,13,9,9,9,13,13,68,48,48,54,42,53,29,23,431,50,52,31,33,58,0,38,0,0,0,0,0,0,0,0,0,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
大塚・帝京大学,642,0,0,0,0,0,0,28,0,182,0,0,0,55,46,81,35,0,0,21,39,37,79,408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,0,0,0,0
松が谷,643,0,52,52,0,0,0,135,0,0,0,28,28,0,0,13,26,26,0,135,32,0,0,82,0,0,0,0,0,0,0,0,0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
多摩センター,644,64,0,0,0,21,0,0,45,187,214,174,21,60,109,220,86,132,42,124,222,478,611,99,334,273,381,91,26,16,16,452,27,0,366,276,539,430,81,94,239,174,214,57,57,13,0,0,185,118,169,115,0,446,187,0,118,68,419,233,188,131,0,0,0,18,0,0,0,0,0,86,0,170,1105
青井,645,34,0,0,0,40,0,32,0,0,49,0,0,198,16,155,0,26,118,0,30,47,47,335,111,111,130,191,191,113,32,32,17,35,35,22,17,17,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65
六町,646,131,0,38,0,0,0,0,46,0,24,0,125,232,339,466,151,40,165,55,0,145,219,16,532,114,0,33,264,28,19,158,0,14,31,0,14,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
清滝,647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
高尾山,648,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
滝本,649,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
御岳山,650,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
