name,st_id,bef0600,af0600,af0615,af0630,af0645,af0700,af0715,af0730,af0745,af0800,af0815,af0830,af0845,af0900,af0915,af0930,af0945,af1000,af1015,af1030,af1045,af1100,af1115,af1130,af1145,af1200
不動前,331,44,0,0,41,205,221,142,226,513,550,391,142,321,175,0,0,0,117,87,13,0,0,0,155,0,91
武蔵小山,332,181,43,29,100,147,558,1225,413,525,1339,598,1229,391,475,387,101,223,0,0,255,0,50,50,0,0,263
西小山,333,0,30,43,305,776,375,788,534,1252,862,744,273,392,593,118,275,65,88,50,52,0,0,23,0,0,37
洗足,334,0,0,0,50,261,159,281,532,359,127,357,175,93,59,248,0,58,69,0,32,0,0,100,0,0,146
大岡山,335,45,0,159,162,461,771,895,1546,2051,2309,2834,1575,1876,634,468,296,0,303,72,189,426,0,341,241,0,314
奥沢,336,0,23,0,44,30,417,234,67,384,308,262,357,190,0,0,0,0,0,19,0,0,0,0,0,0,33
池尻大橋,337,168,0,58,208,301,457,1032,1141,731,1082,1932,781,398,631,203,339,244,120,104,0,179,0,0,0,37,315
三軒茶屋,338,241,36,179,468,1026,1113,3098,2703,2994,4350,3521,2620,1950,1670,829,1399,314,477,296,259,0,133,133,37,40,893
駒沢大学,339,219,36,37,551,1213,1303,773,1836,1084,1669,1669,1242,1446,840,795,567,434,188,75,101,0,43,36,28,65,513
桜新町,340,0,0,248,810,932,1802,1244,1302,1613,1733,1307,334,623,563,171,245,349,162,85,0,0,67,38,0,56,650
用賀,341,43,37,557,585,1030,1827,1403,1771,1715,2078,1015,632,1014,415,365,287,29,39,24,122,0,0,213,0,29,500
二子玉川,342,228,284,871,1893,3572,5492,8159,9660,10064,8894,6452,6036,3672,2688,2994,1179,1064,628,800,652,269,337,442,214,125,2468
つくし野,343,38,39,252,211,304,856,308,214,250,252,132,41,92,95,79,0,0,0,0,0,0,0,0,0,0,0
すずかけ台,344,0,0,116,141,161,332,200,120,164,72,39,51,0,0,28,0,0,129,0,0,0,0,0,0,0,40
南町田,345,78,39,463,582,666,451,599,334,353,205,241,146,183,106,0,98,33,33,0,0,0,0,0,174,174,149
下神明,346,0,0,0,19,22,65,0,81,148,156,0,263,36,0,0,0,0,0,0,0,0,0,0,0,0,0
戸越公園,347,32,0,24,92,29,305,903,421,274,170,69,16,20,0,240,0,0,0,0,0,0,152,0,0,0,0
中延,348,0,105,140,308,253,811,331,324,700,602,1076,440,79,178,40,41,65,0,55,0,0,0,0,199,0,22
荏原町,349,0,116,26,103,103,343,363,735,701,430,239,0,19,20,19,0,0,0,48,0,0,0,0,0,0,18
旗の台,350,45,41,29,187,296,808,705,1420,1517,1498,1268,1403,652,1026,345,182,103,50,0,39,0,38,79,0,0,631
北千束,351,0,0,32,16,60,212,85,0,104,458,434,109,127,88,55,0,0,56,0,0,0,0,0,0,0,53
緑が丘,352,45,0,0,64,64,64,99,293,373,467,352,215,0,26,137,0,0,0,0,0,0,0,0,0,0,55
九品仏,353,0,0,0,74,56,57,147,190,522,197,156,157,74,0,45,0,0,99,77,0,0,0,0,0,0,0
尾山台,354,0,67,74,88,38,589,628,760,490,570,827,364,466,117,0,45,0,151,0,114,0,0,45,45,0,0
等々力,355,71,0,176,968,479,484,666,726,780,795,264,328,176,185,45,0,0,0,0,0,0,45,45,0,0,0
上野毛,356,53,70,94,252,467,499,162,372,750,476,169,309,371,81,0,52,0,45,0,79,0,0,214,0,0,266
大崎広小路,357,0,0,0,0,0,0,0,28,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28
戸越銀座,358,0,41,0,68,37,108,51,72,249,299,185,140,65,0,36,15,0,0,0,0,0,0,0,0,0,102
荏原中延,359,62,0,22,0,23,50,210,219,551,600,372,297,40,19,19,0,0,64,0,0,0,0,0,0,0,217
長原,360,66,23,0,105,88,294,526,571,584,555,449,164,253,256,24,44,31,31,0,0,0,44,44,0,0,17
洗足池,361,38,18,27,68,128,386,528,700,476,523,782,421,174,0,33,71,64,0,0,28,28,0,0,0,32,141
石川台,362,0,0,0,161,127,384,849,519,722,684,501,584,267,294,213,30,151,198,0,0,0,0,0,0,0,242
雪が谷大塚,363,0,0,38,132,196,237,590,412,1701,1082,629,335,257,59,22,19,19,118,86,0,31,0,0,0,0,207
御嶽山,364,0,0,20,77,0,80,845,973,470,674,596,128,216,11,0,0,24,64,0,0,316,142,0,0,0,526
久が原,365,0,0,0,25,494,691,670,1039,573,513,271,254,196,473,845,370,0,0,0,0,0,0,30,0,0,47
千鳥町,366,50,34,34,170,116,793,141,825,236,552,585,237,65,200,0,0,0,0,0,0,0,0,0,0,0,0
池上,367,0,75,50,559,479,420,650,1123,1033,735,547,118,256,242,59,94,18,181,111,0,0,0,0,22,0,425
蓮沼,368,0,0,107,0,34,57,926,182,256,239,219,49,0,0,0,0,0,29,0,0,0,0,0,0,186,216
沼部,369,67,67,50,100,69,140,86,182,360,116,170,45,0,107,0,52,29,55,0,0,189,55,55,0,0,0
鵜の木,370,35,35,73,187,180,574,1428,741,490,733,670,434,417,217,482,0,0,0,26,0,0,38,0,0,0,20
下丸子,371,0,0,0,0,182,376,922,1292,408,776,661,465,638,214,0,220,170,41,41,0,0,0,0,0,0,455
武蔵新田,372,0,99,38,308,397,450,421,643,991,333,346,557,284,125,122,68,115,620,592,0,0,0,0,0,0,1203
矢口渡,373,30,0,20,0,194,364,643,756,1112,903,653,219,440,124,167,135,26,55,42,0,0,104,0,0,0,774
西太子堂,374,0,0,0,0,0,23,23,0,0,0,0,0,0,0,0,0,112,0,0,0,0,0,0,0,0,0
若林,375,37,22,0,54,144,575,101,61,133,312,347,177,0,0,0,36,36,0,0,0,0,0,0,0,0,0
松陰神社前,376,0,0,0,0,0,131,114,64,146,325,155,42,108,23,98,0,0,0,0,0,0,36,0,0,0,33
世田谷,377,0,0,98,134,23,43,197,186,128,149,60,97,36,72,66,49,0,36,0,0,0,0,0,0,0,36
上町,378,0,0,0,18,212,411,85,185,304,195,102,164,198,288,144,129,0,0,0,0,0,70,0,0,0,25
宮の坂,379,0,0,0,74,59,28,36,375,399,112,125,55,0,0,101,0,0,0,0,0,36,0,0,0,0,50
山下,380,0,0,0,92,32,27,213,46,119,242,54,207,18,93,36,14,0,0,24,0,19,0,0,0,0,0
松原,381,0,0,0,17,0,13,203,134,121,137,0,26,30,30,0,71,0,0,0,0,0,52,0,12,12,0
泉岳寺,382,74,113,154,360,1199,2325,4522,5209,6511,8603,8524,5591,3803,3087,1823,1965,782,573,548,364,965,333,533,100,343,1334
北品川,383,0,0,0,0,38,293,148,36,54,64,16,26,0,0,0,0,0,32,0,0,0,67,0,0,0,28
新馬場,384,0,0,0,0,68,314,250,58,83,343,108,426,278,65,44,0,16,0,0,0,17,17,0,0,0,0
青物横丁,385,0,29,0,0,0,132,30,83,244,354,565,94,54,38,10,0,39,0,0,0,0,0,0,0,0,40
鮫洲,386,0,0,0,0,170,38,0,19,314,85,16,39,137,49,18,0,0,46,0,0,0,108,0,0,0,0
立会川,387,0,0,0,24,41,299,0,643,394,465,240,169,45,34,0,236,236,0,0,0,0,0,0,0,0,189
大森海岸,388,0,0,0,102,16,120,147,312,0,245,131,46,114,412,72,0,0,50,0,0,0,42,0,0,0,0
平和島,389,204,35,105,236,1030,1249,1500,1895,1931,1857,1094,923,718,864,192,270,0,191,0,0,0,0,218,0,0,215
大森町,390,0,272,0,74,20,281,413,840,511,341,833,419,243,195,96,159,0,0,0,0,41,0,0,0,0,58
梅屋敷,391,0,0,0,0,0,73,0,431,360,171,745,15,3,0,0,0,0,71,0,0,0,0,0,34,0,14
京急蒲田,392,84,341,103,664,653,1570,3884,3119,5335,5330,4541,3745,2501,1390,715,416,347,331,20,131,140,547,149,382,51,1319
雑色,393,154,45,32,597,661,556,275,718,1053,1333,705,274,180,353,71,111,0,67,0,0,0,19,19,0,0,113
六郷土手,394,232,0,0,84,189,169,374,139,812,377,353,94,58,226,15,31,0,0,0,79,20,0,34,0,0,0
糀谷,395,0,0,60,102,32,1291,1206,1199,289,157,810,698,522,90,0,11,19,0,0,0,41,0,0,126,0,0
大鳥居,396,0,43,13,61,40,144,191,450,303,585,479,429,203,93,130,35,35,0,0,0,0,25,0,0,0,294
穴守稲荷,397,26,26,0,0,225,71,325,334,143,174,109,0,25,114,0,0,124,0,21,0,0,0,0,0,0,0
天空橋,398,0,0,31,31,0,0,164,251,450,398,346,171,76,54,0,0,107,0,0,0,0,0,0,4,0,0
羽田空港国際線ターミナル,399,0,0,0,0,99,99,0,78,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,17,247
羽田空港国内線ターミナル,400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
田原町,401,0,18,0,0,93,0,27,623,34,61,101,60,104,359,0,0,0,0,0,0,0,26,0,0,0,0
稲荷町,402,0,45,0,0,45,0,95,65,127,63,55,120,32,0,27,58,0,0,21,0,0,0,0,0,0,18
上野広小路,403,0,0,0,0,0,0,26,0,44,83,58,36,0,22,0,0,0,0,0,0,0,0,0,0,0,0
末広町,404,0,0,0,0,0,0,0,69,35,585,61,65,0,72,0,0,21,0,0,0,0,0,0,0,0,0
三越前,405,0,0,0,19,86,570,406,756,747,778,1017,971,728,562,19,63,59,43,32,78,21,0,0,0,0,180
日本橋,406,402,190,394,549,1652,2199,5747,10238,11797,10916,9479,10758,8427,5042,2822,2362,985,586,955,1006,401,470,99,55,0,597
京橋,407,0,0,0,0,0,0,99,26,0,0,130,56,34,34,0,0,0,0,0,0,0,0,0,0,0,77
銀座,408,59,0,0,144,275,376,1383,1739,2666,4010,4477,3608,2824,2828,2430,1600,1194,371,242,118,132,63,62,26,43,956
虎ノ門,409,0,0,32,0,0,90,90,124,0,58,151,0,0,0,13,13,0,0,0,16,0,0,0,0,0,71
溜池山王,410,41,96,315,32,83,96,307,602,1049,1086,1377,1100,851,472,778,424,304,150,155,69,175,172,0,0,0,547
赤坂見附,411,23,221,69,54,151,653,2368,3202,4525,5771,6688,6645,5034,4495,3890,2167,1234,983,901,388,300,83,52,111,38,431
青山一丁目,412,71,0,37,28,0,66,217,433,1564,2091,1571,1721,1188,851,593,310,147,25,90,64,65,78,0,0,0,243
外苑前,413,0,0,0,0,0,0,38,0,0,191,15,97,131,0,58,0,0,0,0,0,0,0,0,0,0,74
表参道,414,93,183,289,368,424,1235,2571,3830,5518,5960,7195,7023,5581,4080,3285,2014,1512,1013,788,247,482,418,130,208,129,1299
新大塚,415,0,0,0,67,111,98,70,233,61,51,208,34,141,17,20,0,0,25,0,0,0,0,0,0,0,63
茗荷谷,416,51,0,0,18,415,82,320,545,374,610,488,248,262,46,144,125,99,0,0,0,18,65,67,0,0,0
後楽園,417,0,28,72,0,26,54,342,537,690,1435,993,1507,1380,1146,70,153,237,193,146,106,0,0,0,0,56,627
本郷三丁目,418,0,0,0,0,99,432,507,48,140,90,328,232,158,356,524,95,58,0,0,0,0,0,0,33,0,101
淡路町,419,0,44,0,13,68,1105,83,515,938,1194,1529,1257,1849,803,273,188,224,282,293,0,0,72,0,225,0,65
大手町,420,474,89,249,312,1219,2101,4803,8600,9811,13957,15903,13172,8175,6317,3792,2681,1887,2051,1085,1065,304,84,133,115,469,2572
霞ケ関,421,448,281,364,2168,958,1934,1618,1945,2287,2772,3246,2977,3113,1800,1372,878,582,188,578,123,155,78,70,9,9,648
国会議事堂前,422,48,0,0,46,26,0,73,265,688,616,489,341,241,490,210,152,48,61,47,47,101,0,0,0,24,192
四谷三丁目,423,57,0,0,0,46,24,82,128,131,87,130,52,54,143,0,58,37,0,0,0,0,0,0,0,0,133
新宿御苑前,424,0,0,0,0,0,77,51,30,125,74,109,70,33,110,0,24,0,0,0,0,0,0,0,0,0,0
新宿三丁目,425,0,0,0,0,0,40,248,26,217,199,556,220,364,87,0,21,72,0,0,35,0,30,0,0,0,19
西新宿,426,21,0,37,0,0,28,59,24,215,0,0,56,100,0,0,0,0,0,0,0,0,0,0,0,0,0
中野坂上,427,84,37,141,147,274,2802,7105,6161,3836,7506,3879,2654,2244,1167,843,1061,331,60,1330,1484,160,0,24,0,123,811
新中野,428,0,0,0,0,96,91,289,300,144,206,228,499,281,398,126,203,129,50,128,0,0,0,0,0,0,39
東高円寺,429,0,0,21,151,25,142,108,523,355,350,138,194,189,232,115,71,0,0,52,25,25,0,16,0,0,131
新高円寺,430,0,0,91,29,80,595,800,289,459,738,126,106,37,81,89,98,52,33,345,42,0,33,17,198,198,86
南阿佐ケ谷,431,0,0,0,61,0,106,12,280,17,440,336,205,0,0,0,0,31,120,120,0,0,0,0,0,0,0
中野新橋,432,37,0,0,0,71,98,364,444,742,417,600,52,230,182,0,0,0,0,18,33,0,0,0,0,0,106
中野富士見町,433,47,0,0,24,331,3177,1721,761,480,212,397,299,101,16,376,0,0,0,0,33,0,0,0,0,0,101
方南町,434,0,0,15,32,173,471,920,684,541,369,402,399,105,226,62,289,60,31,0,127,30,0,0,123,0,118
三ノ輪,435,0,0,0,70,333,233,242,308,466,671,528,185,494,78,134,11,50,0,0,0,0,0,0,0,0,90
入谷,436,0,15,42,55,206,137,26,640,539,668,533,140,320,285,458,122,0,35,0,0,0,0,0,0,0,24
仲御徒町,437,0,0,0,0,0,55,127,48,788,218,16,145,73,97,28,0,0,0,74,0,0,17,0,0,0,0
小伝馬町,438,0,0,0,0,0,0,20,50,30,17,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32
人形町,439,104,0,0,0,30,324,360,1173,676,2056,672,953,749,561,82,142,165,32,0,35,0,39,0,48,0,111
茅場町,440,121,232,222,180,721,1252,3735,4517,5121,7626,6817,6605,3776,1902,1687,1435,932,924,146,147,306,143,0,200,168,913
築地,441,0,107,107,0,0,0,188,113,15,109,268,209,301,38,20,0,0,21,21,0,0,0,0,0,0,39
東銀座,442,73,0,0,0,30,228,581,653,570,920,1038,688,1077,484,377,413,183,159,0,163,0,0,0,10,0,56
日比谷,443,81,36,96,115,326,2023,2813,3400,4743,6863,6917,5219,4526,4648,3176,2048,2039,805,505,647,432,226,42,226,281,1177
神谷町,444,0,0,0,0,0,0,38,0,0,0,0,45,0,30,0,30,0,0,0,0,0,0,0,0,0,79
六本木,445,0,0,0,0,195,590,801,179,243,118,208,584,230,406,107,93,47,30,0,75,0,0,0,0,45,12
広尾,446,0,0,0,0,24,122,145,119,198,228,40,179,51,65,23,45,22,25,75,0,0,0,0,0,0,37
落合,447,0,0,0,92,65,150,219,104,247,456,1037,396,171,403,63,21,0,0,0,0,0,0,0,0,0,24
早稲田,448,0,0,0,6,413,385,499,236,920,616,755,455,290,191,240,290,0,477,0,0,0,0,28,39,33,0
神楽坂,449,0,0,0,0,26,685,143,123,100,440,200,280,86,60,91,56,0,0,0,0,0,0,0,0,0,133
九段下,450,14,34,81,139,252,921,4700,4566,7670,7346,7881,8354,5875,4476,3043,3158,1856,1288,851,880,397,157,91,269,328,2277
竹橋,451,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
門前仲町,452,44,0,141,197,289,924,1876,1843,1772,1453,2487,1179,633,1126,562,157,102,145,0,0,19,60,0,0,0,157
木場,453,20,38,47,56,216,260,372,395,746,1063,161,280,95,189,249,146,138,0,0,0,0,0,0,0,164,152
東陽町,454,43,63,40,98,180,421,1224,633,1054,1057,668,540,449,216,281,45,308,65,93,30,0,55,0,0,0,150
南砂町,455,15,22,0,0,60,713,111,834,882,266,421,229,174,622,198,24,0,0,0,0,0,73,0,24,24,205
西葛西,456,142,152,338,828,1336,2947,3934,5862,3081,2423,2289,1790,1155,774,516,251,126,364,22,19,62,112,59,0,0,470
葛西,457,127,28,35,1028,2067,3770,3399,3566,3848,3638,3315,2284,586,1796,1372,401,105,215,191,75,68,59,45,26,26,888
千駄木,458,0,0,0,0,77,141,404,174,475,322,387,440,114,18,52,101,51,0,25,0,167,0,0,0,0,0
根津,459,0,0,0,59,0,78,172,35,306,494,716,233,0,137,0,109,0,27,0,119,0,0,0,0,0,137
湯島,460,0,0,0,0,0,0,26,26,76,0,134,77,13,0,191,168,87,196,379,0,0,0,0,12,0,0
新御茶ノ水,461,0,0,32,0,0,171,603,385,823,350,512,802,55,181,378,304,24,0,0,95,95,0,31,31,0,69
二重橋前,462,0,0,0,0,0,0,17,56,101,193,253,74,196,28,0,90,163,55,0,0,0,92,33,0,0,0
赤坂,463,0,0,0,0,0,0,0,0,56,0,22,102,0,0,0,0,0,0,0,0,0,0,0,0,0,39
乃木坂,464,0,0,0,0,48,166,0,38,90,96,97,120,0,0,0,26,0,0,0,0,0,0,0,0,342,371
明治神宮前,465,0,0,0,0,0,224,84,120,77,594,740,668,625,188,578,469,155,312,0,114,0,20,0,0,0,0
代々木公園,466,0,39,0,0,0,21,21,352,397,43,0,0,45,26,88,0,24,0,0,0,0,0,0,0,0,0
北綾瀬,467,15,0,0,510,222,766,430,1224,1136,205,99,381,197,0,82,110,124,0,0,0,0,0,0,0,0,0
地下鉄成増,468,72,0,68,263,914,783,1562,704,971,698,1043,505,407,212,101,59,24,0,0,0,0,0,0,34,78,447
地下鉄赤塚,469,28,0,137,99,125,529,1426,1164,1215,962,498,337,107,241,257,134,117,133,531,0,0,135,100,0,0,369
平和台,470,89,44,195,264,656,635,2760,1802,1579,1148,565,626,598,201,69,0,0,0,0,0,0,44,0,0,0,273
氷川台,471,69,79,63,34,215,495,1175,958,744,1218,886,556,290,207,250,279,39,15,18,34,0,46,0,0,0,265
千川,472,0,0,22,553,1154,321,776,556,646,975,446,820,271,189,59,0,22,0,22,68,0,0,0,0,26,136
要町,473,17,47,0,27,251,177,989,638,495,1358,724,239,299,256,83,63,19,17,85,0,0,0,0,97,0,0
東池袋,474,25,0,191,28,74,92,118,126,17,277,161,222,22,0,161,41,0,0,214,0,0,0,0,0,0,0
護国寺,475,0,25,0,90,703,736,243,210,208,196,680,175,207,110,25,37,0,0,0,44,0,0,0,0,0,0
江戸川橋,476,0,0,31,89,99,283,325,298,427,543,223,134,210,379,0,113,0,21,0,0,0,0,0,0,0,45
麹町,477,0,0,0,0,0,0,69,23,0,90,138,80,0,47,0,23,0,0,35,35,0,0,0,0,0,68
永田町,478,37,58,257,114,250,597,2266,2761,3507,3606,4131,4197,3069,2362,2620,1355,1268,774,595,459,461,342,99,93,70,1427
桜田門,479,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
銀座一丁目,480,0,0,0,0,0,0,31,23,154,0,141,0,0,0,132,0,0,0,0,0,0,0,0,0,0,19
新富町,481,0,0,0,0,0,34,147,168,867,436,211,200,168,0,0,0,24,9,0,0,0,0,0,0,0,24
月島,482,0,0,143,268,589,121,724,840,640,1098,801,735,434,98,398,735,191,0,137,27,0,0,0,266,266,204
豊洲,483,23,44,46,24,243,803,794,1139,1222,932,1207,607,349,459,78,139,46,27,440,155,0,0,21,25,213,241
辰巳,484,45,0,129,284,470,214,71,406,655,620,157,152,199,163,22,70,0,41,48,0,0,183,0,0,0,198
半蔵門,485,0,0,0,0,0,0,177,165,28,28,31,36,23,20,192,0,0,0,0,0,0,0,0,0,0,0
神保町,486,55,19,105,81,127,1050,2266,2512,1946,3583,2801,3506,2434,2395,2187,1954,1083,658,1123,611,458,50,0,140,131,1565
水天宮前,487,0,0,0,0,104,0,5,97,35,268,209,94,194,96,127,0,0,0,0,0,0,0,37,0,0,172
清澄白河,488,0,0,0,614,690,482,1769,947,1110,1136,925,923,514,202,119,0,617,589,530,0,0,0,0,0,30,73
住吉,489,0,0,0,0,230,527,822,984,506,1034,1274,858,171,65,218,0,32,0,42,30,63,0,0,0,0,103
白金台,490,0,0,0,0,14,0,0,676,126,364,364,53,0,0,0,0,0,0,0,0,0,0,0,0,0,66
白金高輪,491,0,0,0,0,132,93,151,148,420,269,1122,960,1647,1374,421,63,174,241,0,286,150,0,0,50,0,290
麻布十番,492,0,0,0,0,0,0,0,103,230,568,356,231,103,44,214,44,0,0,31,0,0,0,0,34,0,192
六本木一丁目,493,0,0,0,0,94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
東大前,494,0,0,0,0,0,0,0,0,42,257,0,28,125,40,40,0,0,0,0,0,0,0,0,0,0,126
本駒込,495,0,0,0,27,29,55,233,48,109,69,0,0,0,65,0,0,32,0,0,0,0,0,0,0,0,48
西ケ原,496,0,0,0,0,115,42,127,287,72,48,133,36,78,0,0,48,0,0,0,48,0,0,0,0,0,0
王子神谷,497,37,72,105,82,147,589,924,265,201,513,645,382,219,264,28,136,72,0,0,48,48,238,0,0,0,229
志茂,498,0,0,77,39,0,93,143,168,257,158,179,81,0,88,0,144,0,0,0,0,0,0,0,0,0,0
赤羽岩淵,499,0,0,273,738,1622,2518,7910,5351,3427,3550,4816,2901,2111,542,901,38,81,33,41,159,33,31,0,0,0,2325
雑司が谷,500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
西早稲田,501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
東新宿,502,0,44,44,0,0,112,64,268,0,137,0,184,0,0,0,0,0,0,0,0,0,0,0,0,0,0
北参道,503,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
西馬込,504,50,19,19,524,261,1211,1812,1413,973,1597,1813,2072,648,268,102,109,167,0,19,22,0,0,0,0,0,42
馬込,505,40,0,42,67,68,1163,578,1135,884,574,619,238,87,63,192,150,0,0,87,0,15,37,42,0,0,71
戸越,506,106,91,0,0,0,312,467,67,108,299,564,120,0,28,162,173,32,31,0,0,0,0,0,0,0,159
高輪台,507,0,0,0,0,0,115,0,0,0,119,137,15,0,0,0,0,0,37,37,0,0,0,0,18,0,0
三田,508,41,0,0,109,1196,370,1339,1518,1668,1581,1835,1526,2247,1183,560,160,95,301,405,0,287,182,17,251,50,534
大門,509,186,59,0,0,255,346,645,415,978,1532,869,658,640,434,551,391,58,0,0,70,0,98,0,0,0,0
宝町,510,0,0,0,0,0,0,0,0,0,0,0,160,0,0,0,0,0,0,0,0,0,0,0,0,0,64
東日本橋,511,0,0,0,34,29,554,1286,1556,1393,1430,1133,1077,373,366,820,125,56,0,0,409,59,0,0,31,0,101
蔵前,512,0,0,0,0,99,313,157,153,442,743,351,283,240,106,53,0,112,77,77,0,0,0,0,216,0,39
本所吾妻橋,513,0,0,261,0,35,21,197,239,374,248,458,140,0,0,379,0,16,0,0,0,0,0,0,0,0,232
芝公園,514,0,0,0,0,0,0,0,53,34,14,49,41,370,370,0,0,0,0,0,0,0,0,0,0,0,0
御成門,515,0,0,0,0,0,0,0,0,0,0,60,0,0,234,0,0,0,0,0,0,0,0,0,0,0,0
内幸町,516,0,0,0,0,0,0,0,56,9,0,0,0,47,47,0,0,0,0,0,0,0,0,0,0,0,0
春日,517,0,56,0,60,126,68,324,256,1704,369,1008,1137,347,134,37,116,95,151,0,607,33,114,0,0,38,323
白山,518,54,82,0,0,436,0,257,140,135,539,243,451,260,526,486,453,0,145,0,409,0,30,0,0,0,51
千石,519,0,0,0,0,139,37,0,598,57,918,471,1060,148,80,0,0,37,45,56,37,0,0,0,0,0,85
西巣鴨,520,0,50,0,49,162,265,288,161,589,192,563,269,214,0,0,208,0,77,0,160,0,0,0,0,0,0
新板橋,521,0,0,0,0,0,0,208,59,154,439,1087,799,193,112,250,111,144,203,454,0,127,0,0,0,0,111
板橋区役所前,522,0,0,0,0,47,207,516,211,368,344,203,378,237,456,0,43,0,60,271,0,0,0,0,0,0,0
板橋本町,523,120,69,0,252,818,477,144,476,405,955,554,1797,870,487,130,100,42,0,0,0,0,172,0,0,0,181
本蓮沼,524,0,0,62,1242,371,423,0,307,221,248,477,563,383,0,69,0,97,0,105,0,0,65,0,22,0,0
志村坂上,525,52,25,193,21,93,83,418,369,545,739,699,180,117,72,15,70,96,0,0,77,15,0,0,0,0,0
志村三丁目,526,0,0,0,143,1474,419,209,1001,496,1688,672,702,491,355,101,36,95,110,0,113,113,48,0,99,15,147
蓮根,527,73,54,48,55,101,261,262,400,127,199,81,166,199,194,26,26,61,0,1045,0,0,0,16,40,0,0
西台,528,0,29,102,438,767,53,189,425,478,209,213,404,439,586,126,207,207,77,25,0,0,0,0,0,0,0
高島平,529,55,187,41,470,1319,1673,812,706,2417,1234,242,469,341,942,657,70,0,93,0,0,0,0,0,26,0,185
新高島平,530,48,52,0,184,19,100,405,22,276,269,304,149,58,58,50,97,0,0,45,0,0,0,0,0,0,0
西高島平,531,0,0,0,273,244,273,137,453,1645,276,137,0,234,234,0,0,301,0,0,0,51,0,0,0,0,0
曙橋,532,0,0,0,0,60,43,434,538,211,350,45,62,94,149,68,30,0,116,0,0,0,0,0,0,0,120
小川町,533,556,111,774,1131,1276,395,374,127,221,949,212,710,929,748,817,809,1165,1283,622,472,90,211,233,120,119,315
岩本町,534,0,0,0,0,86,223,588,332,397,647,306,358,168,127,163,469,0,0,0,0,0,0,0,0,0,18
馬喰横山,535,0,0,0,27,114,204,1600,326,869,916,1290,1320,1198,149,279,327,91,100,161,0,0,36,36,20,0,1312
浜町,536,0,0,0,0,0,0,0,15,37,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62
森下,537,16,57,0,63,612,452,750,585,1197,2724,2397,1674,1842,157,410,11,90,20,142,272,192,0,0,0,0,68
菊川,538,0,0,0,0,321,321,183,159,203,283,232,200,93,150,0,38,0,0,19,0,0,0,0,0,0,62
西大島,539,91,0,47,834,963,380,394,516,675,163,281,187,39,405,117,55,0,0,195,0,0,0,0,0,0,29
大島,540,0,0,56,54,77,177,684,1815,1001,542,1142,182,246,62,118,17,24,97,97,29,0,0,0,0,0,225
東大島,541,52,31,148,182,849,1439,1059,1105,1267,1276,686,976,315,154,102,24,0,349,166,0,0,565,0,17,0,290
船堀,542,43,27,27,868,770,761,913,2444,1405,1910,1649,968,1385,327,498,1415,155,75,43,314,0,78,0,0,32,170
一之江,543,57,51,81,1895,1052,1690,473,1520,973,1698,1499,619,136,66,33,54,0,31,0,0,0,0,0,0,0,329
瑞江,544,100,0,77,433,282,1163,1111,1261,2047,3422,1260,1081,807,745,0,263,92,468,0,53,39,0,59,0,0,82
篠崎,545,0,0,208,93,1246,744,738,1184,941,1054,326,101,436,183,0,52,0,0,0,149,0,0,0,0,0,50
三ノ輪橋,546,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
荒川一中前,547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
荒川区役所前,548,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
荒川二丁目,549,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
荒川七丁目,550,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
町屋駅前,551,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
町屋二丁目,552,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
東尾久三丁目,553,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
熊野前,554,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
宮ノ前,555,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
小台,556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
