name,st_id,bef0600,af0600,af0605,af0610,af0615,af0620,af0625,af0630,af0635,af0640,af0645,af0650,af0655,af0700,af0705,af0710,af0715,af0720,af0725,af0730,af0735,af0740,af0745,af0750,af0755,af0800,af0805,af0810,af0815,af0820,af0825,af0830,af0835,af0840,af0845,af0850,af0855,af0900,af0905,af0910,af0915,af0920,af0925,af0930,af0935,af0940,af0945,af0950,af0955,af1000,af1005,af1010,af1015,af1020,af1025,af1030,af1035,af1040,af1045,af1050,af1055,af1100,af1105,af1110,af1115,af1120,af1125,af1130,af1135,af1140,af1145,af1150,af1155,af1200
京成関屋,229,5,0,8,8,0,0,0,0,7,4,4,20,12,14,9,8,0,12,10,24,16,22,6,66,37,49,16,11,100,45,15,29,26,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56
堀切菖蒲園,230,14,0,0,3,0,2,2,2,2,3,9,100,36,3,7,9,6,56,86,43,25,31,20,14,45,21,16,16,13,11,15,5,26,18,4,29,6,39,13,25,29,0,0,0,0,0,0,0,0,0,0,0,18,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16
お花茶屋,231,0,0,0,0,4,0,12,11,5,13,14,3,0,3,6,15,46,50,22,29,5,23,12,10,100,14,17,33,17,6,6,2,10,4,16,1,3,3,2,1,1,8,3,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,6,3,0,0,0,0,0,0,0,0,0,0,0,0,0,35
青砥,232,9,3,7,9,1,3,13,14,11,16,21,16,37,24,44,56,58,74,29,56,66,95,53,69,60,100,53,70,41,51,30,20,26,34,30,26,17,11,14,17,13,10,7,14,10,14,3,4,0,11,1,2,1,1,0,2,1,0,0,0,0,3,0,0,0,0,1,2,0,0,5,5,2,59
京成高砂,233,10,0,3,2,4,6,2,8,3,10,8,25,40,32,35,53,100,62,28,44,70,42,47,39,98,64,37,30,49,43,14,10,24,30,13,3,1,9,7,8,3,5,10,3,3,5,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2,0,5,18,6,1,18
京成小岩,234,4,0,0,0,0,0,19,6,0,17,13,14,14,17,4,41,2,38,35,53,100,46,20,26,21,11,6,39,34,4,6,0,0,0,3,3,0,0,0,0,0,8,0,4,6,0,4,6,6,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
江戸川,235,0,0,0,0,2,0,0,0,63,100,36,0,0,4,77,4,0,10,0,0,0,0,0,13,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
京成曳舟,236,0,0,0,0,5,5,0,10,0,9,12,6,15,55,16,10,3,20,8,23,14,43,30,100,4,35,31,23,86,3,14,5,12,9,0,28,32,17,22,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,7,0,0,0,0,0,0,0,0,19
八広,237,13,0,0,0,0,0,0,0,0,2,0,0,26,5,6,0,0,0,0,1,2,5,16,35,0,1,26,24,0,0,0,5,0,0,0,0,0,1,1,0,0,0,0,0,0,10,0,12,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100
四ツ木,238,23,1,1,0,0,0,1,3,17,15,28,4,12,21,11,24,92,100,22,32,42,10,33,14,20,12,13,6,11,1,7,9,12,3,22,9,3,4,10,5,0,0,2,2,0,0,7,12,12,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,4
京成立石,239,12,4,4,3,3,9,0,0,31,17,33,33,25,19,36,29,42,13,76,43,41,48,56,72,36,36,91,60,77,50,53,10,20,11,18,10,6,12,2,0,38,0,3,7,4,9,13,3,0,3,0,0,14,0,2,0,3,0,6,0,0,0,0,3,0,9,0,0,0,0,0,0,0,100
柴又,240,0,0,0,22,0,0,0,0,0,0,0,0,21,0,100,4,0,0,81,86,4,99,24,24,6,16,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17
京成金町,241,0,0,0,0,0,6,3,14,11,5,66,23,7,6,77,0,16,75,92,30,40,12,56,0,39,0,10,91,11,27,32,9,26,13,11,7,0,0,0,0,6,0,6,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,0,0,0,0
笹塚,242,4,4,0,0,1,0,2,5,0,4,10,13,17,22,39,40,50,25,31,40,61,63,73,81,81,90,80,79,100,76,58,43,60,63,71,36,62,39,45,58,50,29,12,2,20,34,27,5,20,25,12,4,8,9,4,1,7,0,3,0,1,1,13,0,2,0,4,4,0,0,3,0,0,87
代田橋,243,7,0,0,0,0,0,0,0,4,4,0,7,0,0,23,32,12,20,33,24,21,9,16,12,57,15,100,88,38,19,33,18,6,11,19,55,23,3,0,3,5,0,0,11,0,2,19,0,0,0,0,0,0,0,0,4,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0
明大前,244,6,0,0,0,0,2,2,1,4,11,13,17,23,14,21,38,44,45,65,44,100,73,85,83,77,90,62,67,99,70,51,43,71,55,53,34,28,18,17,27,13,25,14,17,21,12,27,22,14,23,12,17,15,18,9,8,6,1,5,8,4,1,4,3,2,5,3,18,0,4,17,6,1,78
下高井戸,245,0,0,0,0,5,0,0,4,2,1,14,4,2,12,15,5,50,88,43,56,47,46,46,100,60,72,23,22,40,27,24,45,28,21,27,15,21,28,27,11,25,29,17,8,20,18,25,6,2,0,9,0,0,0,7,1,12,0,0,0,1,0,4,0,7,6,12,0,0,1,2,0,0,40
桜上水,246,7,0,0,0,0,0,0,7,3,18,24,4,6,9,19,41,32,24,19,23,53,58,41,100,40,69,30,20,27,12,25,14,20,29,20,10,8,8,18,4,10,4,9,11,6,9,4,15,0,3,0,7,4,11,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,26
上北沢,247,9,0,0,0,0,0,0,0,3,32,38,0,0,38,0,20,24,8,32,35,12,35,42,14,19,22,38,100,10,19,55,47,29,19,23,20,29,7,6,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5
八幡山,248,1,0,0,0,0,0,0,5,5,10,5,7,12,4,5,24,29,23,8,23,15,26,38,26,46,100,91,35,21,16,38,32,26,7,8,5,4,9,28,23,5,8,4,10,52,41,0,0,0,0,0,0,2,2,0,2,2,0,0,0,0,2,0,0,0,0,0,1,1,0,0,0,0,6
芦花公園,249,3,0,0,0,0,0,4,9,13,6,24,27,16,9,0,82,5,14,83,66,28,28,17,76,28,96,100,45,17,26,34,11,20,39,25,9,24,19,8,11,17,14,5,5,0,0,7,7,0,0,10,10,0,0,2,0,9,9,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,11
千歳烏山,250,3,0,4,0,0,0,11,1,15,16,13,21,26,18,47,71,62,50,46,34,56,68,100,73,35,67,93,60,46,56,42,48,29,44,21,25,8,10,19,10,16,8,11,0,2,1,0,0,7,1,20,0,0,0,0,0,3,0,0,0,3,1,1,1,0,0,1,1,3,0,11,0,0,22
仙川,251,0,0,0,0,0,1,2,1,0,6,14,3,8,26,28,32,14,87,100,38,25,18,80,36,20,17,31,23,12,20,21,22,10,23,7,5,3,2,17,10,3,0,9,11,5,0,4,2,9,0,1,3,3,0,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,21,21,36
つつじケ丘,252,7,0,2,0,0,7,2,2,6,13,16,13,24,41,47,49,42,39,81,48,100,57,58,50,50,35,32,41,45,36,39,48,39,33,9,7,7,3,16,14,6,12,3,7,3,11,4,2,5,8,5,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,4,0,10,3,35
柴崎,253,2,0,0,1,4,4,11,15,43,7,13,25,31,73,100,85,51,71,58,70,38,77,26,47,55,6,28,44,78,57,61,48,58,20,11,51,44,4,15,13,5,0,42,0,12,2,2,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,19,0,0,0,3,0,4,56
国領,254,7,0,0,2,9,0,3,8,14,2,2,8,47,9,50,57,24,13,27,31,9,100,82,25,12,12,22,12,5,23,15,20,5,19,5,4,4,4,2,2,8,6,13,0,0,0,0,0,0,0,2,1,0,0,0,0,0,1,0,0,0,1,3,0,5,0,0,0,0,0,2,2,0,3
布田,255,0,0,0,0,0,0,11,4,1,26,23,28,29,18,27,0,18,12,40,16,15,20,31,21,9,12,14,100,14,24,0,0,0,0,4,2,0,0,0,0,28,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17
調布,256,4,0,0,1,9,2,2,15,6,23,14,28,30,56,33,61,65,71,60,92,60,73,100,68,65,86,58,46,61,68,48,33,37,28,19,23,26,28,15,13,13,16,11,9,7,4,9,6,8,18,12,7,14,12,2,2,4,4,3,6,4,1,4,0,2,5,0,0,0,3,9,3,4,58
西調布,257,11,2,5,2,0,20,1,28,28,10,8,0,33,7,45,62,59,41,5,46,0,37,18,27,0,74,0,68,5,16,2,100,70,14,14,0,9,3,10,10,2,2,4,4,3,8,10,10,0,0,0,22,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2
飛田給,258,0,7,7,0,0,0,0,16,16,22,22,4,64,8,24,0,99,100,49,59,24,38,48,48,11,33,36,32,36,36,12,12,8,26,0,1,26,3,0,0,13,0,13,13,0,0,0,0,5,5,0,0,0,0,0,0,0,0,22,22,0,0,0,0,7,7,0,0,0,0,0,0,0,16
武蔵野台,259,1,4,0,0,3,4,0,23,0,5,0,9,1,22,29,6,48,52,54,10,21,100,28,4,8,31,31,7,26,38,2,8,15,27,11,4,18,0,6,3,5,3,0,0,1,1,0,0,0,0,17,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
多磨霊園,260,4,4,0,0,0,0,20,20,0,4,32,23,0,15,0,2,13,9,42,44,9,100,97,16,22,8,2,8,8,6,4,4,0,0,6,6,0,0,0,18,18,0,0,0,8,8,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
東府中,261,17,0,0,0,5,0,20,12,52,9,33,15,19,38,25,69,29,33,38,65,76,53,37,35,52,100,98,31,48,46,33,13,7,4,4,20,23,35,20,7,2,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
府中,262,2,0,0,1,2,0,10,0,22,5,26,10,4,3,20,19,10,37,16,36,23,30,27,33,13,100,23,21,12,11,15,6,6,9,2,9,1,2,2,16,4,6,3,3,2,1,7,6,0,1,1,1,0,9,0,1,0,0,0,0,0,0,0,5,0,0,0,0,0,1,0,0,0,17
中河原,263,1,1,0,0,1,7,0,16,18,29,11,71,48,29,19,17,59,61,9,56,58,100,85,24,17,24,6,24,44,12,4,0,3,25,25,14,1,8,1,0,0,8,8,4,4,8,8,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,1,1,58
聖蹟桜ケ丘,264,1,3,4,0,10,14,6,8,7,19,39,13,18,100,56,46,55,33,32,27,22,11,41,35,50,74,48,46,23,18,21,19,9,3,11,3,0,14,13,0,4,1,5,5,0,16,11,0,1,1,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36
百草園,265,10,0,2,0,7,0,12,0,24,0,14,40,7,11,19,0,37,35,15,0,33,1,7,0,11,15,100,12,12,38,8,3,0,1,7,7,4,0,13,13,0,2,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,16
高幡不動,266,1,2,0,0,6,2,17,24,35,10,16,19,56,50,52,45,82,69,55,100,52,69,71,69,67,36,36,38,28,24,18,12,44,24,21,20,20,15,17,18,32,38,5,21,10,1,9,14,1,2,2,0,9,12,0,4,86,5,63,14,0,0,4,30,0,0,13,0,0,0,13,0,1,55
南平,267,1,0,0,9,0,6,6,0,2,11,6,11,32,2,28,38,41,4,11,13,39,100,25,27,6,12,4,0,4,0,0,0,2,31,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,10,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27
平山城址公園,268,10,16,16,14,11,60,8,16,0,48,0,41,41,8,37,29,0,15,33,21,0,20,6,15,0,0,35,80,42,0,0,5,0,0,0,100,0,0,6,0,0,23,0,0,0,6,0,42,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85
長沼,269,7,0,48,0,6,0,0,0,0,14,0,8,25,40,54,28,0,0,19,0,7,39,44,14,0,0,0,9,0,0,0,16,0,0,0,0,0,3,0,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
北野,270,1,0,3,2,12,2,10,3,44,27,20,36,18,29,64,53,87,35,66,53,30,45,37,42,31,30,90,20,100,29,34,57,42,22,5,2,8,9,10,8,4,5,4,18,3,0,5,2,10,4,23,26,1,0,0,0,7,13,0,0,0,0,3,2,2,0,3,0,0,0,0,0,0,14
京王八王子,271,4,2,2,3,3,0,7,100,92,17,23,32,16,25,19,74,7,19,1,38,1,35,3,69,15,6,28,5,13,8,20,25,7,46,5,8,0,0,0,0,12,12,0,0,21,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,19
初台,272,3,0,0,0,0,3,3,2,2,2,3,2,0,6,14,8,23,26,5,5,100,8,9,32,1,24,28,9,6,4,20,17,25,13,1,0,5,1,0,13,18,8,11,10,6,0,19,0,0,0,0,12,12,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3
幡ケ谷,273,5,0,0,0,0,0,0,2,0,12,0,10,4,24,12,57,34,4,25,44,30,100,13,3,49,19,7,26,31,44,18,8,45,18,10,13,17,3,33,7,0,1,3,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,15,0,0,0,0,80,80,0,0,0,0,0,0,6
京王多摩川,274,0,0,0,8,2,0,12,0,9,0,18,7,2,41,44,41,90,81,69,26,100,34,91,46,42,29,97,5,5,35,35,0,0,4,4,4,12,10,10,10,2,0,3,0,0,0,3,3,0,12,5,5,4,8,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20
京王よみうりランド,275,0,0,8,0,0,13,0,7,0,5,0,35,0,6,0,23,23,36,11,100,4,40,8,53,11,4,0,0,16,43,5,46,8,0,0,0,0,0,25,8,3,9,9,0,0,0,0,0,36,0,5,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28
稲城,276,0,0,0,0,4,6,0,1,6,9,14,14,29,26,15,11,76,100,59,29,27,16,13,4,11,29,13,6,13,41,2,2,0,2,2,1,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,4
京王永山,277,4,3,0,0,6,2,5,0,9,34,38,32,33,10,28,43,14,15,27,36,17,18,100,77,29,42,31,66,22,24,12,12,26,9,21,6,0,2,13,2,11,0,0,1,1,1,3,3,0,0,1,1,0,0,0,0,0,11,3,7,0,0,0,0,0,0,0,0,0,1,0,0,0,31
京王多摩センター,278,7,0,0,3,0,14,0,13,1,62,18,61,20,30,41,50,28,57,16,77,52,100,38,38,56,87,20,18,38,43,6,60,40,30,22,6,6,12,7,7,8,6,13,0,1,8,10,10,0,0,1,0,2,5,0,12,0,26,0,1,0,1,0,0,0,0,2,0,2,0,15,0,0,25
京王堀之内,279,12,0,0,11,8,15,1,30,20,22,40,32,79,76,18,19,46,36,0,49,23,100,90,43,71,28,8,0,10,14,39,3,15,15,15,11,0,4,2,7,0,0,0,0,0,0,0,0,15,0,0,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,10,0,0,0,0,0,0,13
南大沢,280,17,0,17,0,5,1,16,11,35,26,50,16,56,17,70,47,24,11,100,93,58,24,56,35,14,25,97,28,16,18,80,63,31,47,4,13,0,5,7,8,7,18,34,1,0,4,1,4,1,1,0,14,0,3,2,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,6,29
多摩境,281,30,0,0,0,13,0,37,57,53,40,38,11,67,45,9,75,69,21,71,19,97,23,27,45,42,79,33,48,30,85,5,31,39,0,0,0,0,0,27,100,43,0,0,0,7,0,0,0,81,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34
府中競馬正門前,282,0,0,0,0,0,0,0,0,97,0,0,0,0,66,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
多摩動物公園,283,0,0,0,0,16,0,0,32,0,0,48,0,0,9,0,100,23,0,0,26,0,0,0,13,0,0,72,0,0,6,28,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
京王片倉,284,0,0,3,0,0,15,0,0,0,26,13,3,3,0,0,0,10,0,36,0,6,27,27,13,13,0,0,0,0,100,0,2,0,0,0,0,0,0,0,0,21,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
山田,285,0,0,22,22,0,0,0,59,17,0,12,23,0,0,30,82,82,0,37,0,0,0,0,53,0,22,10,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
めじろ台,286,0,0,0,7,7,0,26,6,16,15,8,7,64,24,24,10,100,35,22,9,16,28,6,21,62,4,11,9,13,13,4,0,0,1,2,2,0,13,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
狭間,287,0,0,0,0,0,24,7,0,20,0,3,0,52,100,17,17,0,15,5,0,5,23,24,0,0,8,8,0,78,64,0,19,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
高尾山口,288,0,0,0,0,0,0,17,0,12,12,0,0,0,86,0,0,0,0,0,100,0,0,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
神泉,289,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,42,15,75,29,42,0,84,100,15,16,16,0,15,31,16,15,15,0,70,85,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
駒場東大前,290,0,0,4,0,0,0,0,0,0,4,0,12,8,11,44,54,13,10,25,29,22,26,30,34,28,100,48,12,9,21,55,78,62,19,13,27,17,14,11,8,0,54,57,11,8,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46
池ノ上,291,0,0,0,0,0,0,0,0,0,0,0,0,18,25,0,24,28,44,62,100,51,35,27,59,24,50,95,57,74,64,7,26,34,8,68,64,12,41,33,8,0,0,30,30,0,0,0,8,0,8,8,0,0,0,0,0,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
下北沢,292,2,0,0,0,0,1,7,4,2,8,23,20,18,12,22,49,60,51,59,70,44,52,75,83,70,48,100,77,59,43,74,72,42,40,35,32,25,25,23,32,14,23,16,11,12,15,26,44,15,10,6,14,8,17,0,1,2,2,2,0,3,1,0,0,0,0,0,15,15,17,0,2,14,39
新代田,293,0,0,0,0,14,0,0,0,0,0,0,0,14,41,6,6,0,0,19,71,7,38,23,14,82,79,100,54,34,34,91,28,63,70,29,0,37,9,0,0,21,21,7,7,0,0,0,12,0,0,27,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
東松原,294,3,0,0,7,7,6,0,0,0,0,10,8,31,11,16,22,25,46,59,57,44,62,100,48,30,19,42,57,59,74,47,34,41,56,63,57,59,32,11,23,11,8,11,14,6,0,6,0,3,17,0,3,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
永福町,295,4,0,0,3,0,8,0,0,0,0,15,23,41,43,16,52,47,18,49,48,39,26,76,100,45,42,47,69,52,28,48,47,38,39,15,18,24,17,48,58,24,9,11,5,0,0,5,6,9,9,15,6,30,8,9,3,0,18,0,0,4,0,0,0,0,0,0,0,16,16,0,0,0,43
西永福,296,2,0,4,4,0,0,0,2,40,4,4,37,49,32,45,38,34,38,39,46,40,42,64,49,5,33,100,79,41,27,58,33,51,46,25,21,18,50,12,25,12,3,17,9,0,7,11,6,36,36,0,0,5,5,0,0,0,0,6,6,0,0,0,0,0,0,0,27,27,0,3,0,0,4
浜田山,297,0,0,0,0,0,0,0,0,2,23,51,22,16,10,83,94,90,66,58,100,36,74,75,41,56,89,64,46,62,77,46,23,68,54,37,28,24,15,19,30,23,7,4,3,8,0,2,0,0,0,8,0,0,0,4,7,0,0,0,4,3,3,4,4,0,0,0,0,0,0,0,0,0,7
高井戸,298,0,1,0,1,5,0,0,0,1,2,3,7,13,13,7,20,15,13,100,16,24,52,31,63,25,33,26,29,10,21,16,9,11,15,3,1,32,30,4,8,3,2,2,0,0,0,0,0,1,15,17,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,8,10
富士見ケ丘,299,0,0,0,0,0,0,5,8,4,8,15,27,27,39,40,12,58,85,84,79,67,72,66,100,97,67,57,22,35,57,50,42,37,15,18,12,27,0,2,2,3,0,6,3,0,3,0,0,0,0,5,5,0,0,0,0,0,0,11,19,7,0,0,0,0,0,0,0,0,3,0,13,13,32
久我山,300,6,0,0,4,0,3,4,12,0,4,25,11,23,36,45,61,74,71,42,46,51,57,92,92,28,100,73,49,40,58,66,55,54,18,31,26,10,0,9,3,0,34,7,3,67,14,2,3,0,3,0,0,0,13,0,0,5,0,0,2,0,0,3,0,0,0,0,0,5,0,3,3,0,66
三鷹台,301,4,0,0,8,0,6,14,9,12,4,2,6,9,27,31,31,42,32,23,72,78,56,75,78,48,33,97,100,26,37,58,56,59,51,19,15,12,3,2,11,2,0,0,2,5,2,13,13,3,0,33,0,21,16,0,0,0,0,0,0,0,0,0,0,3,3,11,11,1,1,0,1,0,6
井の頭公園,302,0,0,0,0,3,0,4,4,0,27,27,8,0,24,45,48,27,17,9,10,28,34,18,8,15,21,25,9,37,19,48,52,4,23,27,0,0,6,16,0,3,13,9,0,0,0,0,0,6,0,0,100,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
南新宿,303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
参宮橋,304,0,0,0,0,0,14,0,26,27,0,0,0,0,16,16,0,0,0,0,0,0,16,87,16,60,39,27,100,35,46,42,14,20,84,64,0,17,17,0,0,0,0,0,0,16,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
代々木八幡,305,0,0,0,0,0,0,0,0,0,12,12,0,0,12,0,10,10,100,0,13,0,31,54,41,0,0,8,8,13,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,11,0,2,2,0,0,0,0,0,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16
代々木上原,306,4,0,3,2,2,1,4,14,11,12,18,37,29,24,16,35,44,53,65,54,52,54,75,68,67,80,100,78,76,73,63,67,46,44,48,27,30,40,27,35,26,17,24,17,12,15,7,4,3,8,1,2,5,5,12,0,1,1,6,17,1,2,2,2,0,0,4,0,6,0,13,0,0,50
東北沢,307,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,19,19,0,0,0,12,12,0,0,0,0,0,0,0,0,0,0,100,12,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
世田谷代田,308,0,0,0,0,0,0,0,0,0,0,0,5,5,0,4,0,0,0,34,23,53,0,41,41,0,51,14,14,15,100,46,0,0,10,0,0,0,0,0,0,0,0,9,9,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18
梅ケ丘,309,0,0,0,0,0,0,0,0,0,3,0,12,18,13,6,0,0,3,34,2,5,36,0,38,15,100,21,62,74,62,0,18,45,32,0,18,8,0,68,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9
豪徳寺,310,0,0,0,0,2,0,0,0,5,5,4,0,0,0,2,9,18,23,4,16,24,78,100,15,18,0,0,55,12,21,21,0,7,3,3,2,0,0,2,2,11,29,24,28,27,13,0,0,1,0,0,0,5,0,0,0,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
経堂,311,13,0,3,1,6,0,1,1,8,53,0,12,28,62,2,30,38,44,30,59,55,97,8,100,42,30,25,67,72,75,0,30,67,29,11,15,48,0,19,13,8,49,1,8,9,9,0,4,6,0,4,0,5,0,3,0,0,4,0,0,4,0,0,1,0,0,0,3,0,0,0,0,2,15
千歳船橋,312,7,2,2,0,0,0,4,0,5,6,30,5,14,16,28,65,23,36,40,46,46,23,27,28,39,30,100,47,53,75,55,66,67,61,82,24,22,76,4,23,28,14,12,9,4,4,7,7,0,6,0,2,2,0,4,0,3,1,0,0,0,0,0,0,2,0,4,0,0,0,0,0,0,8
祖師ケ谷大蔵,313,0,0,0,8,32,23,7,5,42,0,12,6,22,10,20,19,42,50,49,46,70,25,40,8,40,25,47,69,100,36,62,64,25,0,9,13,12,0,9,9,2,0,2,2,23,14,0,0,0,26,26,0,0,0,0,0,0,87,95,0,0,0,2,2,0,0,0,0,0,0,0,0,0,21
成城学園前,314,10,1,1,0,0,22,7,14,8,12,18,11,28,26,40,41,32,32,93,90,93,61,79,75,100,45,61,53,38,39,50,61,26,19,19,24,32,26,4,13,22,22,7,11,2,2,16,4,3,3,0,27,31,0,4,1,0,0,0,0,0,0,0,1,9,0,0,0,0,4,2,1,1,42
喜多見,315,0,0,0,0,0,38,17,10,4,19,51,18,0,44,0,35,19,19,93,64,97,30,79,100,36,46,27,22,30,62,30,7,7,3,22,0,9,20,0,8,2,22,0,0,0,0,0,8,0,5,5,7,7,0,0,0,3,0,0,0,7,0,0,0,0,0,0,0,0,0,6,0,0,10
狛江,316,0,6,1,1,1,1,5,11,1,10,12,8,12,21,12,56,37,21,100,88,45,58,48,63,61,75,38,37,22,19,22,24,34,20,37,26,3,28,0,12,3,0,0,0,23,25,0,0,0,21,6,8,8,0,22,22,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,5,16
